Name,Team,POS,ADP,PA,mAVG,mRBI,mR,mSB,mHR,PTS,aPOS,Dollars,PlayerId
"Chris Taylor","LAD","2B/SS/OF",291.3500061035156,274.271,-4.127780466778231,-5.516256210712893,-5.533983583781871,0.04706277551698199,-3.5137837420699,-18.644741227825914,7.356475195932416,-10.682860626488093,"13757"
"Manuel Margot","TBR","OF",302.3500061035156,249.652,-0.6035143312409024,-7.437440150680519,-6.940021167961523,0.39039868455371207,-5.634037759276185,-20.22461472460542,8.849804582248977,-10.769404736951035,"14712"
"Ha-seong Kim","SDP","2B/3B/SS",244.69000244140625,268.229,-2.521112879138536,-6.376506580734898,-6.000193578349475,0.4704127331742365,-4.356172601626894,-18.783572906675566,7.356475195932416,-10.821692305337745,"27506"
"Jesse Winker","MIL","OF/DH",255.4199981689453,253.291,-1.5624141382462085,-6.8069709707061055,-5.53237912460686,-2.6013125947125735,-3.8137071953780732,-20.316784023649824,8.849804582248977,-10.861574035995442,"13590"
"Harold Ramirez","TBR","1B/OF/DH",393.3399963378906,216.521,1.4487925598196363,-7.158041627237846,-7.976225051857624,-1.7122402437435573,-5.13644053208254,-20.53415489510193,8.849804582248977,-11.07894490744755,"14387"
"Jesus Sanchez","MIA","OF",437.3500061035156,211.461,-1.2843307501323797,-6.393307283095534,-7.78695552015929,-2.1247038337396154,-2.958300274991361,-20.547597662118182,8.849804582248977,-11.092387674463797,"19913"
"Myles Straw","CLE","OF",389.5299987792969,297.718,-1.6606988702361891,-8.26848548499312,-5.652481749637626,2.79542433607812,-7.840489533904796,-20.626731302693607,8.849804582248977,-11.171521315039225,"17620"
"Josh Donaldson","NYY","3B/DH",413.57000732421875,245.462,-3.1357577814327606,-5.765411969904586,-6.103295057032686,-2.3906635067706,-2.6823279924646166,-20.07745630760525,8.269185234251395,-11.202865667948448,"5038"
"Gary Sanchez","SDP","C/DH",509.82000732421875,200.301,-5.222769307672725,-8.041670889481916,-8.80916206053833,-2.51761400383103,-3.3529529395819777,-27.94416920110598,15.89206494915106,-11.446698846549513,"11442"
"Ryan Noda","OAK","1B",607.3499755859375,307.068,-6.171933091851922,-5.5976517647818325,-3.6153401768370763,-1.2626377415412033,-2.265872991419941,-18.913435766431974,6.699182406227129,-11.60884795479944,"23312"
"Wil Myers","CIN","1B/OF",242.3699951171875,252.884,-3.018215341623955,-6.268228948342319,-7.038206385779743,-1.390174444139294,-3.476435428480932,-21.191260548366238,8.849804582248977,-11.73605056071186,"10047"
"Christian Bethancourt","TBR","C/1B",303.5799865722656,163.62,-1.5597938539017326,-9.503649722518476,-10.184132783013519,-2.164061836754276,-4.9756094282575924,-28.3872476244456,15.89206494915106,-11.889777269889137,"10028"
"Luis Urias","MIL","2B/3B/SS",242.36000061035156,278.731,-3.18332642831251,-5.778960395561346,-5.771082798833336,-1.9300073278719914,-3.419497194877613,-20.082874145456795,7.356475195932416,-12.120993544118974,"16622"
"Mitch Garver","TEX","DH",346.30999755859375,269.195,-4.502136109475374,-4.970078270166195,-5.9291832366476305,-2.13692992151119,-1.7742163223429384,-19.31254386014333,6.513321759337906,-12.193816695400017,"15161"
"J.J. Bleday","OAK","OF",623.27001953125,298.091,-6.118865125427541,-5.391213330548482,-5.712840409852117,-1.5664480889622319,-2.9033840128277633,-21.692750967618135,8.849804582248977,-12.237540979963754,"26368"
"Nick Fortes","MIA","C",357.489990234375,169.438,-1.5191744701838512,-9.964285285744035,-10.237731747328743,-1.6290859562711144,-5.523004105566169,-28.873281565093915,15.89206494915106,-12.37581121053745,"21538"
"Kevin Kiermaier","TOR","OF",512.02001953125,249.665,-2.7021228235172803,-7.2603137977420085,-6.738666099620246,-0.29912018225474224,-5.0785539908606205,-22.078776893994895,8.849804582248977,-12.62356690634051,"11038"
"Joey Gallo","MIN","1B/OF",384.19000244140625,242.495,-6.209294001032428,-6.231552539861197,-6.18031365555589,-2.169170003209185,-1.3606686209182977,-22.150998820576998,8.849804582248977,-12.695788832922617,"14128"
"Corey Dickerson","WSN","OF/DH",586.6500244140625,245.057,-0.46849976423070294,-6.946634777838637,-7.794432143636353,-2.1069927348786783,-4.850230625458463,-22.166790046042834,8.849804582248977,-12.711580058388456,"10762"
"Christian Vazquez","MIN","C",262.6199951171875,202.241,-1.3885464743473628,-9.68224130452127,-9.65196545128875,-2.0872299540708275,-6.427640003769596,-29.237623187997805,15.89206494915106,-12.74015283344134,"9774"
"Victor Robles","WSN","OF",503.7099914550781,257.848,-2.891714494616734,-8.121100759329202,-7.09153251389597,1.6386756225502965,-5.769717165610933,-22.235389310902544,8.849804582248977,-12.780179323248163,"18363"
"Jose Trevino","NYY","C",362.30999755859375,181.824,-1.5419413050302644,-9.53950385726692,-10.045252646120009,-2.4241596540614445,-5.790761338109353,-29.341618800587987,15.89206494915106,-12.844148446031525,"16725"
"Ji Hwan Bae","PIT","2B/OF",563.0399780273438,242.701,-0.41371015951866424,-8.333473064454344,-7.639540624172081,2.797978294522583,-6.410577397386384,-19.99932295100889,6.513321759337906,-12.880595786265577,"23818"
"Yainer Diaz","HOU","C",583.8499755859375,128.937,0.38251541795286687,-10.466207717633447,-11.139698918997329,-2.6344737994975245,-5.533368291214124,-29.39123330938956,15.89206494915106,-12.893762954833097,"23003"
"Casey Schmitt","SFG","2B/3B/SS",999,288.049,-1.4249588805997675,-6.023326376169238,-6.878945580169234,-1.6406421590309017,-4.972828991525206,-20.940701987494347,7.356475195932416,-12.978821386156525,"27577"
"Taylor Walls","TBR","2B/3B/SS",599.0599975585938,297.157,-6.50976340419923,-6.4729519259327,-5.614586820194052,2.05457274134159,-4.448184355615237,-20.990913764599625,7.356475195932416,-13.029033163261804,"22458"
"Chas McCormick","HOU","OF",429.19000244140625,249.913,-3.5196534814563107,-6.9943921089594685,-6.947395559259008,-1.0575573940759158,-4.001711968132942,-22.520710511883642,8.849804582248977,-13.065500524229261,"19599"
"Nolan Jones","COL","OF",509.1600036621094,201.371,-0.5441045951230864,-8.085925716320185,-8.266411419166051,-1.3599022900442899,-4.272628719386332,-22.528972740039947,8.849804582248977,-13.073762752385566,"20529"
"Alex Call","WSN","OF",684.2100219726562,249.953,-2.946438438244576,-7.864115672382662,-6.596440951857402,-0.5512207574604561,-4.601116210659133,-22.559332030604228,8.849804582248977,-13.104122042949847,"19296"
"Brian Anderson","MIL","3B/OF",423.9100036621094,290.191,-4.724150414846678,-5.667429804645874,-6.093769883001816,-2.0263506784183276,-3.4792794473256556,-21.99098022823835,8.269185234251395,-13.116389588581548,"18289"
"Rodolfo Castro","PIT","2B/3B/SS",388.1099853515625,237.057,-2.861900427913357,-6.479099887995355,-7.32699340943269,-1.2263362729477358,-3.241287080792895,-21.13561707908204,7.356475195932416,-13.173736477744217,"21987"
"Jake Burger","CHW","3B/DH",593.1599731445312,207.23,-1.8577667659587296,-7.018521683917583,-8.130228388564301,-2.395520410193743,-2.8520060500151656,-22.254043298649524,8.269185234251395,-13.379452658992722,"22275"
"Akil Baddoo","DET","OF",505.05999755859375,226.993,-1.7089173383821248,-8.817880247654887,-7.7228071065362895,0.9520038044768362,-5.570526762477156,-22.868127650573623,8.849804582248977,-13.412917662919241,"22168"
"Enrique Hernandez","BOS","SS/OF",367,273.292,-3.133514063514048,-6.2868173801615646,-5.90002818181729,-2.1891421199636447,-4.122983245940291,-21.63248499139684,7.356475195932416,-13.670604390059019,"10472"
"Blake Sabol","SFG","C",510.6199951171875,172.453,-2.298947610942099,-9.939655255628551,-10.17669001987619,-2.2192467653708046,-5.543858435738653,-30.178398087556296,15.89206494915106,-13.68092773299983,"25805"
"Jake Rogers","DET","C",648.5800170898438,181.593,-4.965565767969128,-9.311831533434232,-9.726560430879571,-2.1218985124369927,-4.055111902385262,-30.180968147105183,15.89206494915106,-13.683497792548721,"19452"
"Gio Urshela","LAA","1B/3B",413.3699951171875,224.842,0.724898942137617,-7.594833979491797,-8.091514299363356,-2.2128825333230457,-5.440471510382493,-22.614803380423076,8.269185234251395,-13.740212740766275,"10681"
"Adam Frazier","BAL","2B/OF",479.2799987792969,265.718,-0.13757601206421655,-7.649348137056113,-6.710637552246386,-0.2667125419557061,-6.1626635092958235,-20.926937752618244,6.513321759337906,-13.808210587874935,"15223"
"Tommy Pham","NYM","OF/DH",430.5400085449219,236.096,-3.373751988875624,-7.686131591122667,-7.381240929485868,-0.33466796157930356,-4.508535532367034,-23.284328003430495,8.849804582248977,-13.829118015776114,"2967"
"Francisco Mejia","TBR","C",473.6499938964844,170.213,-1.4953792514427604,-9.99645691598983,-10.291569687503236,-2.6171813974864033,-6.027047233067874,-30.427634485490103,15.89206494915106,-13.930164130933633,"16403"
"Santiago Espinal","TOR","2B",498.0299987792969,252.497,0.1511734418546003,-7.5406770950915964,-6.946473516161679,-0.7047589412246662,-6.078108792003914,-21.118844902627256,6.513321759337906,-14.000117737883944,"19997"
"David Peralta","LAD","OF",505.6199951171875,216.919,-0.6310923211715808,-7.6331903900270826,-8.095952608509817,-2.1988559767231277,-5.022436900651228,-23.581528197082832,8.849804582248977,-14.126318209428451,"2136"
"Tyler O'Neill","STL","OF",100.30000305175781,183.954,-1.8955342795425063,-8.2726316264263,-8.9049575197639,-0.6980595919748254,-3.837784325036075,-23.608967342743608,8.849804582248977,-14.153757355089226,"15711"
"Avisail Garcia","MIA","OF",343.92999267578125,231.043,-2.5159206187207097,-7.164512089694827,-8.25511118194075,-1.646420210497599,-4.076218752984943,-23.658182853838824,8.849804582248977,-14.202972866184442,"5760"
"Joey Wendle","MIA","2B/3B/SS",343.1000061035156,261.646,-1.011193856301646,-7.612707183163796,-7.528484570293276,0.02872366881621827,-6.194829730060812,-22.318491671003315,7.356475195932416,-14.356611069665494,"13853"
"Kyle Higashioka","NYY","C",557.47998046875,143.705,-2.121530731335441,-10.262236104598134,-10.870986518683027,-2.6028617755525523,-5.0055638352569245,-30.863178965426087,15.89206494915106,-14.365708610869621,"5517"
"Josh Rojas","ARI","2B/3B",216.61000061035156,265.122,-1.965073122044237,-8.250147280752557,-6.197895636961932,0.8718224468212539,-5.9856543739254136,-21.526947966862885,6.513321759337906,-14.408220802119576,"19734"
"Miguel Rojas","LAD","SS",425.3800048828125,239.252,-0.5005924140865453,-7.982652635501287,-7.342560700624655,-0.48552640564357735,-6.074632869417148,-22.385965025273215,7.356475195932416,-14.424084423935398,"7802"
"Evan Longoria","ARI","3B/DH",533.5800170898438,212.793,-2.457169653329047,-6.9566438809859985,-8.03327256154252,-2.605708949070538,-3.267576325553579,-23.32037137048168,8.269185234251395,-14.445780730824879,"9368"
"Jared Walsh","LAA","1B",333.94000244140625,225.758,-2.381683247272567,-6.419545724268554,-7.398617795372376,-2.4118498119459475,-3.1762597560825885,-21.787956334942034,6.699182406227129,-14.483368523309501,"18607"
"Connor Joe","PIT","1B/OF/DH",626.2999877929688,235.14,-2.528802154371495,-8.050786127899974,-7.129939255397807,-1.133551833146536,-5.098650157077466,-23.94172952789328,8.849804582248977,-14.486519540238898,"16572"
"Michael Massey","KCR","2B",348.3900146484375,260.681,-1.8233885311918563,-6.648469185994661,-7.295721432208697,-1.3202093195671374,-4.530527409810003,-21.618315878772353,6.513321759337906,-14.499588714029048,"27684"
"Martin Maldonado","HOU","C",573.4600219726562,216.326,-6.0919001833904645,-8.92672992620146,-8.780518817766252,-2.519498177090099,-4.725231205974179,-31.043878310422453,15.89206494915106,-14.546407955865988,"6887"
"Trevor Story","BOS","2B",548.7000122070312,201.973,-2.00636693028033,-7.805276054984091,-7.906683076811483,0.19557649725700813,-4.154391001412616,-21.677140566231515,6.513321759337906,-14.558413401488206,"12564"
"Owen Miller","MIL","1B/2B/3B/DH",670.0399780273438,265.296,-1.367206462713163,-7.0575571861922946,-6.90311665345512,-1.0165245537487952,-5.377213335347686,-21.72161819145706,6.513321759337906,-14.602891026713749,"24655"
"Jon Berti","MIA","2B/3B/SS/OF",279.6199951171875,230.279,-2.1414732976075204,-9.864622436612146,-7.623324777242167,3.8040781994119213,-6.74557376840553,-22.57091608045544,7.356475195932416,-14.609035479117619,"12037"
"Mauricio Dubon","HOU","2B/SS/OF",626.8099975585938,226.978,-0.005788474200168469,-8.826816849490887,-7.056778782122955,-1.1518492124149284,-5.539055726229521,-22.58028904445846,7.356475195932416,-14.61840844312064,"16530"
"Brandon Belt","TOR","1B/DH",358.82000732421875,248.891,-4.071342153799722,-6.148297665337021,-6.303898686296056,-2.473901498673768,-3.027498706805785,-22.024938710912355,6.699182406227129,-14.720350899279822,"10264"
"Isiah Kiner-Falefa","NYY","SS/OF",467.9200134277344,224.011,0.41534675872173143,-8.985068406623649,-8.430042162083177,1.0715015874542975,-6.824251509693135,-22.752513732223928,7.356475195932416,-14.790633130886107,"16512"
"Nick Senzel","CIN","3B/OF",544.760009765625,241.364,-1.8111536106815709,-8.037095202068976,-7.877834718519871,-0.6903555899034916,-5.408431851168127,-23.824870972342037,8.269185234251395,-14.950280332685235,"19293"
"Jace Peterson","OAK","3B",485.4599914550781,253.707,-3.521297626337849,-7.9987387915336905,-7.447471754002411,0.39613490876164453,-5.324192784410212,-23.895566047522518,8.269185234251395,-15.020975407865716,"12325"
"Maikel Garcia","KCR","3B",563.5999755859375,249.679,-1.1389203616499304,-8.586633146723997,-8.034262325319311,0.3530085093156496,-6.511310146223756,-23.91811747060134,8.269185234251395,-15.043526830944543,"22715"
"Jason Heyward","LAD","OF",642.5599975585938,219.822,-2.137674484190612,-7.919201876100972,-7.85851218541951,-1.7702304936627091,-4.839677200158623,-24.525296239532427,8.849804582248977,-15.070086251878045,"4940"
"Paul DeJong","STL","SS",735.0999755859375,251.088,-5.274449534978886,-6.276450322031072,-7.224096395108633,-1.4989114410582451,-2.8594635387171374,-23.133371231893978,7.356475195932416,-15.171490630556157,"18015"
"Wilmer Flores","SFG","1B/2B/3B/DH",347.75,227.941,-1.3519712452797434,-7.071856294585105,-7.253046985579822,-2.6716964286128455,-4.004366144651731,-22.352937098709244,6.513321759337906,-15.234209933965936,"5827"
"Gavin Sheets","CHW","1B/OF/DH",530.530029296875,183.915,-0.9098982377810664,-8.214328600592918,-9.042745009540662,-2.7132735598707676,-3.857437827162764,-24.73768323494818,8.849804582248977,-15.282473247293797,"19901"
"Brandon Crawford","SFG","SS",444.55999755859375,252.068,-2.8478535380480983,-7.175450512160298,-7.125125877872772,-1.5387299931380845,-4.5784291486988105,-23.265589069918065,7.356475195932416,-15.303708468580243,"5343"
"Mike Zunino","CLE","C",417.1099853515625,182.915,-5.967887285579391,-9.17710136869777,-10.032006741680851,-2.681452187500887,-4.040387369981304,-31.8988349534402,15.89206494915106,-15.401364598883735,"13265"
"Pavin Smith","ARI","OF/DH",744.8300170898438,218.276,-1.8028542990695589,-8.607652263333456,-7.475876020915225,-2.352687200864672,-4.630817795894243,-24.86988758007715,8.849804582248977,-15.41467759242277,"19892"
"Zach McKinstry","DET","2B/3B/OF",718.8499755859375,234.051,-1.6226719150284898,-9.030610507763159,-6.6599062982423405,-0.13034130338292232,-5.205133621705546,-22.648663646122458,6.513321759337906,-15.52993648137915,"19392"
"Luis Rengifo","LAA","2B/3B/SS",311.6400146484375,205.502,-0.7888718573942715,-8.202210631230653,-8.443151974003024,-1.112784149951209,-4.962970449405693,-23.50998906198485,7.356475195932416,-15.548108460647029,"19858"
"Endy Rodriguez","PIT","C",999,140.649,-0.7618241224996799,-11.212711584939644,-11.092586163221995,-2.4664904621099737,-6.559527836983584,-32.093140169754875,15.89206494915106,-15.595669815198413,"sa3008272"
"Kolten Wong","SEA","2B",251.52000427246094,251.425,-2.2547436070872777,-8.266018663795084,-6.91226545678666,0.18113121885067576,-5.520792291800512,-22.77268880061886,6.513321759337906,-15.653961635875547,"12532"
"A.J. Pollock","SEA","OF",444.2200012207031,204.088,-1.742093527786405,-8.191092890364109,-8.831830906828783,-1.9819682632926796,-4.399903534748609,-25.146889123020586,8.849804582248977,-15.691679135366204,"9256"
"Tucupita Marcano","PIT","2B/SS/OF",749.5399780273438,240.285,-1.2897854473663026,-8.219798152735162,-7.612638584254703,-0.7407673195276028,-5.943124268849492,-23.806113772733262,7.356475195932416,-15.844233171395441,"22871"
"Ryan Jeffers","MIN","C",538.4000244140625,145.324,-2.6956404576544717,-10.860782518267404,-10.944932942535898,-2.5479280600545935,-5.429665263318432,-32.478949241830804,15.89206494915106,-15.981478887274335,"24618"
"Omar Narvaez","NYM","C",426.42999267578125,162.072,-1.681405188265595,-10.898674610053144,-10.686974455888526,-2.6921709716044444,-6.605660124859867,-32.564885350671574,15.89206494915106,-16.067414996115104,"13338"
"Michael A. Taylor","MIN","OF",614.1900024414062,215.989,-2.7273694254930287,-8.672819161195754,-8.596028803253219,-0.4780735667776168,-5.09062434674579,-25.56491530346541,8.849804582248977,-16.109705315811027,"11489"
"Elvis Andrus","CHW","2B/SS",286.17999267578125,231.19,-1.9641596630257077,-8.618090230641561,-8.061607805455107,0.22358778319807993,-5.686489385909905,-24.106759301834202,7.356475195932416,-16.14487870049638,"8709"
"Carson Kelly","ARI","C",495.1099853515625,141.099,-1.7688315501158838,-11.20388202868908,-11.070463966070106,-2.5440759841491314,-6.098520759423267,-32.68577428844746,15.89206494915106,-16.188303933891,"13620"
"Michael Brantley","HOU","OF/DH",399.1000061035156,180.09,1.4891185815117232,-9.85936765745978,-8.419288248416247,-2.450830995282753,-6.4355394032191615,-25.67590772286622,8.849804582248977,-16.220697735211836,"4106"
"Victor Caratini","MIL","C",633.7100219726562,144.283,-1.7324562343482437,-11.199914182928447,-11.205485652135074,-2.5473418545169335,-6.083290583490866,-32.76848850741957,15.89206494915106,-16.2710181528631,"14968"
"Matt Thaiss","LAA","C",733.4600219726562,144.256,-2.2648721133964624,-11.168778576676686,-10.881433084650848,-2.397907059603148,-6.081521132478341,-32.79451196680549,15.89206494915106,-16.29704161224902,"19318"
"Jacob Stallings","MIA","C",591.97998046875,187.066,-2.485532952058937,-10.643834525729327,-10.413687002748077,-2.6535247557301305,-6.86494903364973,-33.06152826991621,15.89206494915106,-16.56405791535974,"13723"
"Robbie Grossman","TEX","OF/DH",482.2900085449219,233.017,-3.4874923209099764,-8.708029658793578,-7.380728466267225,-1.4130775137122593,-5.118619761743688,-26.107947721426726,8.849804582248977,-16.652737733772344,"5254"
"Nick Maton","DET","2B/3B/OF",554.97998046875,297.632,-5.501243412899792,-6.297898984620288,-5.870155548248773,-2.044941048150857,-4.259989740534433,-23.974228734454144,6.513321759337906,-16.85550156971083,"21635"
"Tom Murphy","SEA","C",603.5999755859375,152.096,-3.0343136124520655,-10.931347377275321,-11.096819682429112,-2.608179302910669,-5.704563279350003,-33.37522325441717,15.89206494915106,-16.877752899860706,"13499"
"Luke Raley","TBR","1B/OF",716.3400268554688,173.202,-2.2355971003519266,-8.999260469431027,-9.469796823528524,-1.3898813538487627,-4.267509907337665,-26.36204565449791,8.849804582248977,-16.906835666843524,"19354"
"Patrick Bailey","SFG","C",999,150.803,-2.459973200585815,-11.109117026454944,-11.209582427662504,-2.4793864848065326,-6.282291596304245,-33.54035073581404,15.89206494915106,-17.04288038125757,"27478"
"Jake Meyers","HOU","OF",710.2000122070312,199.127,-1.9543998080929654,-8.764402454994114,-8.868803793175028,-1.7531475024679912,-5.303338454237728,-26.64409201296783,8.849804582248977,-17.188882025313443,"20308"
"Geraldo Perdomo","ARI","SS",722.5399780273438,248.074,-3.193834481249468,-8.608009536497573,-7.19634133509415,-0.17053679992360773,-6.052072369007452,-25.22079452177225,7.356475195932416,-17.258913920434427,"22799"
"Kyle Isbel","KCR","OF",453.9800109863281,190.267,-1.5705041360903798,-9.58815573493607,-9.556989151820552,-0.03994351299112774,-6.027363034270382,-26.782955570108513,8.849804582248977,-17.327745582454128,"21614"
"Austin Meadows","DET","OF",276.54998779296875,165.542,-0.4610575174915686,-9.375997520981793,-9.606593898368114,-2.2805448127429155,-5.069264373044862,-26.79345812262925,8.849804582248977,-17.338248134974865,"15672"
"Reese McGuire","BOS","C",486.70001220703125,154.727,-1.4490883978054083,-11.42047274806304,-11.1716536378792,-2.5452902224832163,-7.280392747637521,-33.866897753868386,15.89206494915106,-17.36942739931192,"15674"
"James McCann","BAL","C",656.6699829101562,132.316,-1.530950509283904,-11.781159779989224,-11.87724972275096,-2.2619125658384243,-6.562687506362303,-34.01396008422481,15.89206494915106,-17.51648972966835,"12859"
"Andrew Knizner","STL","C",748.260009765625,134.455,-1.8748163325277227,-11.735475178675474,-11.52701204292715,-2.4237409821682268,-6.571534912093442,-34.13257944839202,15.89206494915106,-17.635109093835556,"19514"
"Mickey Moniak","LAA","OF",720.1799926757812,187.132,-3.1799154624901056,-9.30150061171156,-8.709371732384719,-1.569044074318246,-4.3417641717624695,-27.1015960526671,8.849804582248977,-17.646386065012713,"19956"
"Ramon Urias","BAL","2B/3B",420.2699890136719,233.956,-2.0798740209374653,-7.848244289340136,-8.021528232938417,-1.977948653742775,-4.98489904607335,-24.912494243032146,6.513321759337906,-17.793767078288834,"18795"
"Aledmys Diaz","OAK","2B/3B/SS/OF",417.510009765625,223.201,-1.9513393021691205,-8.079598435856457,-8.730367747660313,-2.376469491396034,-4.974408901548821,-26.11218387863075,7.356475195932416,-18.150303277292927,"15937"
"Matt Carpenter","SDP","DH",495.3599853515625,227.853,-4.402051785111379,-7.380924172486732,-7.460717658441568,-2.260949540622909,-3.8097889100381774,-25.314432066700768,6.513321759337906,-18.195704901957455,"8090"
"Bo Naylor","CLE","C/DH",393.2200012207031,113.99,-2.0859449811020547,-12.240257841334858,-11.989432284086247,-2.296036770882292,-6.4524755987202616,-35.06414747612571,15.89206494915106,-18.56667712156925,"21865"
"Oscar Colas","CHW","OF",999,174.612,-0.7107827991847505,-9.701544964487763,-10.032962645117912,-2.12935140121615,-5.456207028506313,-28.030848838512885,8.849804582248977,-18.575638850858503,"30162"
"Emmanuel Rivera","ARI","3B",701.3400268554688,168.217,-0.26902259298076253,-9.581721408886912,-9.71782055626634,-2.3734967113187633,-5.551947526845641,-27.49400879629842,8.269185234251395,-18.619418156641615,"19890"
"Harold Castro","COL","1B/2B/3B",617.0599975585938,213.2,1.8328785733797601,-9.023925954135317,-9.282302355024623,-2.5725058671136263,-6.9158841817036585,-25.961739784597466,6.513321759337906,-18.843012619854154,"14691"
"Tony Kemp","OAK","2B/OF",445.2200012207031,239.893,-1.6324532763034763,-9.386864352450639,-7.717993729011255,-0.7411440643356626,-6.533870646633454,-26.012326068734488,6.513321759337906,-18.893598903991176,"14894"
"Eduardo Escobar","NYM","3B",357.42999267578125,180.301,-2.0109323900410856,-8.829212079692295,-9.561324577627055,-2.55374801364985,-4.818380507233007,-27.7735975682433,8.269185234251395,-18.899006928586495,"6153"
"Austin Hedges","PIT","C",721.1199951171875,147.699,-3.745792180201235,-11.599529330634399,-11.547461734644374,-2.2821777229702183,-6.358315161073062,-35.53327612952328,15.89206494915106,-19.035805774966818,"12976"
"Miguel Amaya","CHC","C/DH",999,121.576,-2.060554857226296,-12.197933244129434,-12.087959361103689,-2.607634999501568,-6.593653049750008,-35.547735511711,15.89206494915106,-19.050265157154527,"21693"
"Oneil Cruz","PIT","SS",66.12999725341797,148.502,-1.2431083764286455,-10.388708759238021,-9.837001789360155,-0.6911929336899267,-4.906979920746923,-27.066991779463674,7.356475195932416,-19.105111178125853,"21711"
"Brenton Doyle","COL","OF",999,158.14,-1.6963951880344303,-10.178945775485152,-10.438301516252382,-0.8545706057295027,-5.442557063934552,-28.610770149436025,8.849804582248977,-19.15556016178164,"25479"
"Austin Slater","SFG","OF",688.969970703125,152.949,-0.9450384983182509,-11.1985914540384,-9.96328392639208,-0.3006275607925547,-6.274265785972569,-28.681807225513857,8.849804582248977,-19.226597237859473,"16153"
"Jake Bauers","NYY","OF",999,168.398,-2.9128833685338673,-9.679739028734428,-9.676955684332007,-1.601660950737498,-4.8110498814186835,-28.682288913756484,8.849804582248977,-19.227078926102102,"15194"
"Mark Vientos","NYM","DH",735.1300048828125,165.909,-1.6867216002284917,-8.772302691926573,-9.448117741014864,-2.5785770587840506,-3.884548516654399,-26.37026760860838,6.513321759337906,-19.251540443865068,"22184"
"Austin Nola","SDP","C",410.5299987792969,118.589,-1.0420219383825378,-12.619783191749463,-12.127834143681037,-2.557851302673882,-7.440718283268281,-35.7882088597552,15.89206494915106,-19.290738505198735,"15941"
"Nicky Lopez","KCR","2B/3B/SS",540.47998046875,234.816,-1.2452240063713949,-9.831985805797789,-8.691585286619526,0.23962389500696718,-7.829430465076512,-27.358601668858245,7.356475195932416,-19.396721067520428,"19339"
"Riley Adams","WSN","C",745.6699829101562,119.634,-2.711621428389058,-12.226244756019044,-12.167811484018152,-2.6027361689932675,-6.337650371889487,-36.04606420930901,15.89206494915106,-19.548593854752546,"19864"
"Adalberto Mondesi","BOS","SS",274,150.754,-2.0342359334982225,-10.640974976778372,-10.656828986121013,1.6481802931027598,-5.987360845499652,-27.671220448794507,7.356475195932416,-19.709339847456683,"13769"
"Oscar Gonzalez","CLE","OF",217.6199951171875,151.095,-0.285450013373259,-9.85779470099105,-10.855214111971533,-2.5936921972455727,-5.611793060068995,-29.203944083650413,8.849804582248977,-19.748734095996028,"20970"
"Joey Votto","CIN","1B",451.1600036621094,210.733,-3.651284390883275,-7.942222813339903,-8.43355842813231,-2.7126455145960433,-4.404832805808366,-27.144543952759896,6.699182406227129,-19.839956141127363,"4314"
"Mike Moustakas","COL","1B/3B/DH",488.44000244140625,174.604,-1.8802589148661482,-9.410814609007678,-9.75694422534597,-2.516650978615515,-5.153755960229974,-28.718424688065287,8.269185234251395,-19.843834048408482,"4892"
"Willi Castro","MIN","2B/3B/SS/OF",745.5700073242188,169.814,-1.2076906178672444,-10.34724189035408,-10.054333728772082,-0.18339084562181218,-6.064268985106219,-27.85692606772143,7.356475195932416,-19.895045466383614,"17338"
"Jonathan Schoop","DET","2B",436.0799865722656,206.888,-1.6842534085066636,-8.792678853204425,-9.193368823877895,-2.316804404164422,-5.188829179277972,-27.17593466903138,6.513321759337906,-20.05720750428807,"11265"
"Kyle Lewis","ARI","OF/DH",557.7100219726562,166.383,-2.700517508883478,-9.855042197625526,-9.803442285723087,-2.3892398825767094,-4.774080649807535,-29.522322524616335,8.849804582248977,-20.067112536961954,"19508"
"Trevor Larnach","MIN","OF",571.1699829101562,185.774,-3.0838859713229794,-9.434336683222995,-9.55142433521761,-2.452757020757185,-5.126835113064273,-29.649239123585044,8.849804582248977,-20.194029135930663,"21501"
"Austin Barnes","LAD","C",675.1699829101562,101.624,-1.9727480486298667,-13.051213037446601,-12.586362724832235,-2.0784372453548987,-7.088659230531665,-36.77742028679527,15.89206494915106,-20.279949932238804,"12158"
"Jorge Alfaro","COL","C",505.2099914550781,73.5054,0.19560076827727071,-13.548632054738716,-13.683539638760859,-2.527202278987826,-7.351866123324399,-36.915639327534535,15.89206494915106,-20.418168972978066,"12180"
"Gabriel Arias","CLE","1B",699.3900146484375,195.544,-2.1965627935596834,-8.94824949796829,-9.296572534740683,-2.132826657443757,-5.167342945363447,-27.741554429075865,6.699182406227129,-20.43696661744333,"22563"
"Colton Cowser","BAL","OF",999,164.57,-1.4330601764716513,-10.561795334509766,-9.9130644844463,-2.116706591638161,-5.886059172358525,-29.910685759424403,8.849804582248977,-20.455475771770022,"sa3017018"
"Kevin Smith","OAK","3B/SS",727.760009765625,201.591,-4.353872460682551,-9.068645099723133,-9.372464625807407,-0.9402370243876442,-4.6954663399637555,-28.430685550564487,7.356475195932416,-20.468804949226666,"20242"
"Dylan Moore","SEA","SS/OF",494.1099853515625,183.539,-4.5034895562874615,-10.472070679347627,-9.587100110087952,1.926031086442827,-5.817998287814586,-28.454627547094802,7.356475195932416,-20.49274694575698,"18042"
